id,split,uci_row_number,text,label,char_count,token_count,avg_token_length,digit_count,digit_ratio,uppercase_ratio,exclamation_count,currency_count,has_url,has_phone,promo_token_count,row_position,has_currency,has_promo,over_160_chars
T0465,train,568,Oooh bed ridden ey? What are YOU thinking of?,ham,45.0,9.0,3.888888888888889,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.10190168640114819,0.0,0.0,0.0
H0104,heldout,569,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",ham,142.0,30.0,3.5,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.102081090778615,0.0,0.0,0.0
T0466,train,570,Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!,ham,92.0,19.0,3.736842105263158,0.0,0.0,0.04225352112676056,3.0,0.0,0.0,0.0,0.0,0.10226049515608181,0.0,0.0,0.0
T0467,train,571,WOT U WANNA DO THEN MISSY?,ham,26.0,6.0,3.3333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10243989953354862,0.0,0.0,0.0
H0105,heldout,572,Yar lor wait 4 my mum 2 finish sch then have lunch lor... I whole morning stay at home clean my room now my room quite clean... Hee...,ham,134.0,28.0,3.5,2.0,0.014925373134328358,0.03125,0.0,0.0,0.0,0.0,0.0,0.10261930391101542,0.0,0.0,0.0
T0468,train,573,Do you know where my lab goggles went,ham,37.0,8.0,3.75,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.10279870828848224,0.0,0.0,0.0
T0469,train,574,Can you open the door?,ham,22.0,5.0,3.4,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.10297811266594904,0.0,0.0,0.0
T0470,train,575,Waiting for your call.,ham,22.0,4.0,4.5,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.10315751704341586,0.0,1.0,0.0
H0106,heldout,576,Nope i waiting in sch 4 daddy... ,ham,33.0,7.0,3.2857142857142856,1.0,0.030303030303030304,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.10333692142088267,0.0,0.0,0.0
T0471,train,577,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",spam,69.0,14.0,3.7142857142857144,19.0,0.2753623188405797,0.06060606060606061,1.0,0.0,0.0,1.0,3.0,0.10351632579834948,0.0,1.0,0.0
H0107,heldout,578,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",ham,109.0,25.0,3.28,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.10369573017581629,0.0,0.0,0.0
T0472,train,579,Ü wait 4 me in sch i finish ard 5..,ham,35.0,10.0,2.4,2.0,0.05714285714285714,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.1038751345532831,0.0,0.0,0.0
T0473,train,580,"our mobile number has won £5000, to claim calls us back or ring the claims hot line on 09050005321.",spam,99.0,19.0,4.105263157894737,15.0,0.15151515151515152,0.0,0.0,1.0,0.0,1.0,1.0,0.10405453893074991,1.0,1.0,0.0
H0108,heldout,581,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me.",ham,140.0,28.0,3.857142857142857,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.10423394330821673,0.0,0.0,0.0
T0474,train,582,Huh so early.. Then ü having dinner outside izzit?,ham,50.0,9.0,4.333333333333333,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.10441334768568353,0.0,0.0,0.0
T0475,train,583,Ok anyway no need to change with what you said,ham,46.0,10.0,3.7,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.10459275206315034,0.0,0.0,0.0
T0476,train,584,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow,spam,149.0,29.0,4.172413793103448,17.0,0.11409395973154363,0.009615384615384616,0.0,0.0,0.0,1.0,5.0,0.10477215644061715,0.0,1.0,0.0
T0477,train,585,my ex-wife was not able to have kids. Do you want kids one day?,ham,63.0,15.0,3.1333333333333333,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0,0.10495156081808396,0.0,0.0,0.0
T0478,train,586,So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,ham,95.0,18.0,4.166666666666667,0.0,0.0,0.09333333333333334,0.0,0.0,0.0,0.0,0.0,0.10513096519555078,0.0,0.0,0.0
T0479,train,587,Tell them u have a headache and just want to use 1 hour of sick time.,ham,69.0,16.0,3.3125,1.0,0.014492753623188406,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.10531036957301758,0.0,0.0,0.0
T0480,train,588,"I dun thk i'll quit yet... Hmmm, can go jazz ? Yogasana oso can... We can go meet em after our lessons den... ",ham,110.0,23.0,3.260869565217391,0.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,0.0,0.1054897739504844,0.0,0.0,0.0
T0481,train,589,"""Pete can you please ring meive hardly gotany credit""",ham,53.0,9.0,4.777777777777778,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.1056691783279512,0.0,0.0,0.0
T0482,train,590,Ya srsly better than yi tho,ham,27.0,6.0,3.6666666666666665,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.10584858270541801,0.0,0.0,0.0
T0483,train,591,"I'm in a meeting, call me later at",ham,34.0,9.0,2.7777777777777777,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.0,0.10602798708288483,0.0,1.0,0.0
H0109,heldout,592,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk",spam,126.0,27.0,3.5555555555555554,24.0,0.19047619047619047,0.1388888888888889,0.0,1.0,1.0,1.0,3.0,0.10620739146035163,1.0,1.0,0.0
T0484,train,593,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,spam,142.0,25.0,4.48,19.0,0.13380281690140844,0.15053763440860216,1.0,1.0,0.0,1.0,2.0,0.10638679583781845,1.0,1.0,0.0
H0110,heldout,594,PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04,spam,148.0,24.0,4.958333333333333,40.0,0.2702702702702703,0.21518987341772153,1.0,0.0,0.0,1.0,1.0,0.10656620021528525,0.0,1.0,0.0
T0485,train,595,You still at grand prix?,ham,24.0,5.0,3.8,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.10674560459275206,0.0,0.0,0.0
T0486,train,596,"I met you as a stranger and choose you as my friend. As long as the world stands, our friendship never ends. Lets be Friends forever!!! Gud nitz...",ham,147.0,28.0,3.9642857142857144,0.0,0.0,0.04504504504504504,3.0,0.0,0.0,0.0,0.0,0.10692500897021888,0.0,0.0,0.0
T0487,train,597,I am great! How are you?,ham,24.0,6.0,2.8333333333333335,0.0,0.0,0.11764705882352941,1.0,0.0,0.0,0.0,0.0,0.10710441334768568,0.0,0.0,0.0
T0488,train,598,Gud mrng dear have a nice day,ham,29.0,7.0,3.2857142857142856,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.1072838177251525,0.0,0.0,0.0
T0489,train,599,You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,spam,86.0,13.0,5.538461538461538,11.0,0.12790697674418605,0.18032786885245902,1.0,0.0,0.0,1.0,1.0,0.1074632221026193,0.0,1.0,0.0
H0111,heldout,600,Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,ham,87.0,17.0,4.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.10764262648008611,0.0,0.0,0.0
T0490,train,601,I'm going out to buy mum's present ar.,ham,38.0,10.0,2.8,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.10782203085755293,0.0,0.0,0.0
T0491,train,602,Mind blastin.. No more Tsunamis will occur from now on.. Rajnikant stopped swimming in Indian Ocean..:-D,ham,104.0,17.0,4.764705882352941,0.0,0.0,0.08641975308641975,0.0,0.0,0.0,0.0,0.0,0.10800143523501973,0.0,0.0,0.0
T0492,train,603,If u sending her home first it's ok lor. I'm not ready yet.,ham,59.0,15.0,2.8666666666666667,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.10818083961248655,0.0,0.0,0.0
T0493,train,604,Speaking of does he have any cash yet?,ham,38.0,8.0,3.75,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,1.0,0.10836024398995335,0.0,1.0,0.0
H0112,heldout,605,Be happy there. I will come after noon,ham,38.0,8.0,3.75,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.10853964836742017,0.0,0.0,0.0
T0494,train,606,Meet after lunch la...,ham,22.0,4.0,4.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.10871905274488698,0.0,0.0,0.0
T0495,train,607,TaKe CaRE n gET WeLL sOOn,ham,25.0,6.0,3.3333333333333335,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.10889845712235378,0.0,0.0,0.0
T0496,train,608,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,spam,135.0,20.0,5.5,27.0,0.2,0.9518072289156626,3.0,0.0,0.0,1.0,1.0,0.1090778614998206,0.0,1.0,0.0
T0497,train,609,what I meant to say is cant wait to see u again getting bored of this bridgwater banter,ham,87.0,18.0,3.888888888888889,0.0,0.0,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.1092572658772874,0.0,0.0,0.0
T0498,train,610,Neva mind it's ok..,ham,19.0,5.0,2.6,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.10943667025475422,0.0,0.0,0.0
T0499,train,611,"It's fine, imma get a drink or somethin. Want me to come find you?",ham,66.0,15.0,3.2666666666666666,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.10961607463222102,0.0,0.0,0.0
T0500,train,612,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,spam,140.0,30.0,3.6333333333333333,11.0,0.07857142857142857,0.14285714285714285,1.0,0.0,0.0,0.0,2.0,0.10979547900968784,0.0,1.0,0.0
T0501,train,613,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,ham,156.0,31.0,3.7096774193548385,1.0,0.00641025641025641,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.10997488338715465,0.0,0.0,0.0
T0502,train,614,I have many dependents,ham,22.0,4.0,4.75,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.11015428776462145,0.0,0.0,0.0
H0113,heldout,615,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,ham,107.0,26.0,3.1538461538461537,3.0,0.028037383177570093,1.0,0.0,0.0,0.0,0.0,0.0,0.11033369214208827,0.0,0.0,0.0
T0503,train,616,I called and said all to him:)then he have to choose this future.,ham,65.0,14.0,3.5714285714285716,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.11051309651955507,0.0,0.0,0.0
T0504,train,617,"""Happy valentines day"" I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...",ham,147.0,27.0,4.2592592592592595,1.0,0.006802721088435374,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.11069250089702189,0.0,0.0,0.0
T0505,train,618,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,ham,137.0,28.0,3.7857142857142856,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,0.0,0.0,0.1108719052744887,0.0,0.0,0.0
T0506,train,619,For my family happiness..,ham,25.0,4.0,5.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.1110513096519555,0.0,0.0,0.0
T0507,train,620,I come n pick ü up... Come out immediately aft ur lesson...,ham,59.0,12.0,3.5,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.11123071402942232,0.0,0.0,0.0
T0508,train,621,Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.,ham,103.0,19.0,4.315789473684211,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,0.0,0.0,0.11141011840688912,0.0,0.0,0.0
T0509,train,622,Dear we got  &lt;#&gt;  dollars hi hi,ham,37.0,8.0,3.0,0.0,0.0,0.041666666666666664,0.0,1.0,0.0,0.0,0.0,0.11158952278435594,1.0,0.0,0.0
T0510,train,623,Good words.... But words may leave u in dismay many times.,ham,58.0,11.0,3.909090909090909,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.11176892716182275,0.0,0.0,0.0
T0511,train,624,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED,ham,87.0,17.0,4.176470588235294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11194833153928956,0.0,0.0,0.0
H0114,heldout,625,"sorry, no, have got few things to do. may be in pub later.",ham,58.0,13.0,3.230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11212773591675637,0.0,0.0,0.0
H0115,heldout,626,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",ham,123.0,24.0,4.125,0.0,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,1.0,0.11230714029422317,0.0,1.0,0.0
H0116,heldout,627,"Haha good to hear, I'm officially paid and on the market for an 8th",ham,67.0,15.0,3.466666666666667,1.0,0.014925373134328358,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.11248654467168999,0.0,0.0,0.0
T0512,train,628,How many licks does it take to get to the center of a tootsie pop?,ham,66.0,15.0,3.4,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.1126659490491568,0.0,0.0,0.0
T0513,train,629,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,ham,102.0,23.0,3.391304347826087,1.0,0.00980392156862745,0.025974025974025976,0.0,0.0,0.0,0.0,0.0,0.1128453534266236,0.0,0.0,0.0
T0514,train,630,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,spam,130.0,26.0,4.0,10.0,0.07692307692307693,0.20212765957446807,0.0,0.0,1.0,0.0,2.0,0.11302475780409042,0.0,1.0,0.0
T0515,train,631,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,spam,148.0,25.0,4.8,21.0,0.14189189189189189,0.030303030303030304,0.0,2.0,0.0,1.0,3.0,0.11320416218155722,1.0,1.0,0.0
T0516,train,632,Please dont say like that. Hi hi hi,ham,35.0,8.0,3.375,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.11338356655902404,0.0,0.0,0.0
T0517,train,633,Thank u!,ham,8.0,2.0,3.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0.11356297093649086,0.0,0.0,0.0
T0518,train,634,Oh that was a forwarded message. I thought you send that to me,ham,62.0,13.0,3.769230769230769,0.0,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.11374237531395766,0.0,0.0,0.0
T0519,train,635,Got it. Seventeen pounds for seven hundred ml – hope ok.,ham,56.0,10.0,4.3,0.0,0.0,0.046511627906976744,0.0,1.0,0.0,0.0,0.0,0.11392177969142447,1.0,0.0,0.0
T0520,train,636,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",spam,143.0,30.0,3.6333333333333333,7.0,0.04895104895104895,0.10784313725490197,0.0,0.0,1.0,0.0,5.0,0.11410118406889128,0.0,1.0,0.0
T0521,train,637,Me n him so funny...,ham,20.0,5.0,2.6,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.11428058844635809,0.0,0.0,0.0
T0522,train,638,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola",ham,100.0,19.0,4.157894736842105,0.0,0.0,0.0379746835443038,1.0,0.0,0.0,0.0,0.0,0.11445999282382491,0.0,0.0,0.0
T0523,train,639,When ü login dat time... Dad fetching ü home now?,ham,49.0,10.0,3.6,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.11463939720129171,0.0,0.0,0.0
T0524,train,640,"What will we do in the shower, baby?",ham,36.0,8.0,3.375,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.11481880157875853,0.0,0.0,0.0
H0117,heldout,641,I had askd u a question some hours before. Its answer,ham,53.0,11.0,3.8181818181818183,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.11499820595622533,0.0,0.0,0.0
T0525,train,642,"Well imma definitely need to restock before thanksgiving, I'll let you know when I'm out",ham,88.0,17.0,4.176470588235294,0.0,0.0,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.11517761033369214,0.0,0.0,0.0
H0118,heldout,643," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! ",ham,133.0,29.0,3.3793103448275863,0.0,0.0,0.02040816326530612,3.0,0.0,0.0,0.0,0.0,0.11535701471115896,0.0,0.0,0.0
H0119,heldout,644,Probably gonna swing by in a wee bit,ham,36.0,8.0,3.625,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.11553641908862576,0.0,0.0,0.0
T0526,train,645,Ya very nice. . .be ready on thursday,ham,37.0,7.0,3.857142857142857,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.11571582346609258,0.0,0.0,0.0
T0527,train,646,Allo! We have braved the buses and taken on the trains and triumphed. I mean we‘re in b‘ham. Have a jolly good rest of week,ham,123.0,27.0,3.4814814814814814,0.0,0.0,0.0425531914893617,1.0,0.0,0.0,0.0,0.0,0.11589522784355938,0.0,0.0,0.0
T0528,train,647,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",ham,92.0,16.0,4.3125,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.0,0.0,0.1160746322210262,0.0,0.0,0.0
T0529,train,648,Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,ham,80.0,17.0,3.6470588235294117,0.0,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.116254036598493,0.0,0.0,0.0
T0530,train,649,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,spam,136.0,23.0,4.695652173913044,29.0,0.21323529411764705,0.21518987341772153,1.0,0.0,0.0,1.0,1.0,0.11643344097595981,0.0,1.0,0.0
H0120,heldout,650,No prob. I will send to your email.,ham,35.0,8.0,3.25,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.11661284535342663,0.0,0.0,0.0
T0531,train,651,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",spam,97.0,20.0,3.5,24.0,0.24742268041237114,0.2608695652173913,1.0,0.0,0.0,1.0,3.0,0.11679224973089343,0.0,1.0,0.0
T0532,train,652,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),ham,66.0,10.0,5.2,0.0,0.0,0.057692307692307696,1.0,0.0,0.0,0.0,0.0,0.11697165410836025,0.0,0.0,0.0
T0533,train,653,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,ham,119.0,24.0,3.7916666666666665,0.0,0.0,0.06593406593406594,1.0,0.0,0.0,0.0,0.0,0.11715105848582705,0.0,0.0,0.0
T0534,train,654,"Wait, do you know if wesleys in town? I bet she does hella drugs!",ham,65.0,14.0,3.5,0.0,0.0,0.04081632653061224,1.0,0.0,0.0,0.0,0.0,0.11733046286329386,0.0,0.0,0.0
H0121,heldout,655,Fine i miss you very much.,ham,26.0,6.0,3.3333333333333335,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.11750986724076068,0.0,0.0,0.0
T0535,train,656,Did u got that persons story,ham,28.0,6.0,3.8333333333333335,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.11768927161822748,0.0,0.0,0.0
T0536,train,657,Tell them the drug dealer's getting impatient,ham,45.0,8.0,4.75,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.1178686759956943,0.0,0.0,0.0
T0537,train,658,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",ham,157.0,37.0,3.1621621621621623,0.0,0.0,0.042735042735042736,0.0,0.0,0.0,0.0,0.0,0.1180480803731611,0.0,0.0,0.0
T0538,train,659,You will be in the place of that man,ham,36.0,9.0,3.111111111111111,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.11822748475062791,0.0,0.0,0.0
T0539,train,660,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",ham,94.0,19.0,3.8947368421052633,0.0,0.0,0.02702702702702703,0.0,0.0,1.0,0.0,1.0,0.11840688912809473,0.0,1.0,0.0
T0540,train,661,88800 and 89034 are premium phone services call 08718711108,spam,59.0,9.0,5.666666666666667,21.0,0.3559322033898305,0.0,0.0,0.0,0.0,1.0,1.0,0.11858629350556153,0.0,1.0,0.0
T0541,train,662,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",ham,140.0,28.0,3.607142857142857,1.0,0.007142857142857143,0.04,0.0,0.0,0.0,0.0,0.0,0.11876569788302835,0.0,0.0,0.0
T0542,train,663,Then mum's repent how?,ham,22.0,5.0,3.4,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.11894510226049515,0.0,0.0,0.0
T0543,train,664,Sorry me going home first... Daddy come fetch ü later...,ham,56.0,10.0,4.1,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.11912450663796197,0.0,0.0,0.0
H0122,heldout,665,Leave it de:-). Start Prepare for next:-)..,ham,43.0,7.0,4.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.11930391101542878,0.0,0.0,0.0
H0123,heldout,666,Yes baby! We can study all the positions of the kama sutra ;),ham,61.0,12.0,3.8333333333333335,0.0,0.0,0.043478260869565216,1.0,0.0,0.0,0.0,0.0,0.11948331539289558,0.0,0.0,0.0
H0124,heldout,667,En chikku nange bakra msg kalstiya..then had tea/coffee?,ham,56.0,10.0,4.5,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.1196627197703624,0.0,0.0,0.0
T0544,train,668,Carlos'll be here in a minute if you still need to buy,ham,54.0,13.0,3.230769230769231,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.1198421241478292,0.0,0.0,0.0
T0545,train,669,This pay is  &lt;DECIMAL&gt;  lakhs:),ham,37.0,7.0,3.5714285714285716,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.12002152852529602,0.0,0.0,0.0
T0546,train,670,Have a good evening! Ttyl,ham,25.0,5.0,4.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.12020093290276283,0.0,0.0,0.0
T0547,train,671,Did u receive my msg?,ham,21.0,5.0,3.2,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.12038033728022964,0.0,0.0,0.0
T0548,train,672,Ho ho - big belly laugh! See ya tomo,ham,36.0,8.0,3.25,0.0,0.0,0.07692307692307693,1.0,0.0,0.0,0.0,0.0,0.12055974165769645,0.0,0.0,0.0
T0549,train,673,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468",spam,93.0,18.0,3.7222222222222223,9.0,0.0967741935483871,0.29310344827586204,3.0,0.0,0.0,0.0,2.0,0.12073914603516325,0.0,1.0,0.0
T0550,train,674,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16,spam,153.0,33.0,3.5757575757575757,21.0,0.13725490196078433,0.29896907216494845,1.0,1.0,0.0,1.0,3.0,0.12091855041263007,1.0,1.0,0.0
H0125,heldout,675,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",ham,153.0,32.0,3.65625,0.0,0.0,0.10256410256410256,0.0,0.0,0.0,0.0,0.0,0.12109795479009688,0.0,0.0,0.0
T0551,train,676,"I've got  &lt;#&gt; , any way I could pick up?",ham,46.0,11.0,2.5454545454545454,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.12127735916756369,0.0,0.0,0.0
T0552,train,677,"I dont knw pa, i just drink milk..",ham,34.0,8.0,3.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.1214567635450305,0.0,0.0,0.0
H0126,heldout,678,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ,ham,80.0,15.0,3.933333333333333,0.0,0.0,0.05084745762711865,1.0,0.0,0.0,0.0,0.0,0.1216361679224973,0.0,0.0,0.0
H0127,heldout,679,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",ham,69.0,16.0,3.0,1.0,0.014492753623188406,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.12181557229996412,0.0,0.0,0.0
T0553,train,680,Cause I'm not freaky lol,ham,24.0,6.0,3.1666666666666665,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.12199497667743094,0.0,0.0,0.0
T0554,train,681,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,ham,108.0,24.0,3.375,0.0,0.0,0.06172839506172839,0.0,0.0,0.0,0.0,1.0,0.12217438105489774,0.0,1.0,0.0
H0128,heldout,682,What is this 'hex' place you talk of? Explain!,ham,46.0,9.0,3.7777777777777777,0.0,0.0,0.058823529411764705,1.0,0.0,0.0,0.0,0.0,0.12235378543236455,0.0,0.0,0.0
T0555,train,683,Ü log off 4 wat. It's sdryb8i,ham,29.0,8.0,2.625,2.0,0.06896551724137931,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.12253318980983136,0.0,0.0,0.0
H0129,heldout,684,Is xy going 4 e lunch?,ham,22.0,6.0,2.6666666666666665,1.0,0.045454545454545456,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.12271259418729817,0.0,0.0,0.0
T0556,train,685,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,spam,158.0,36.0,3.1944444444444446,14.0,0.08860759493670886,0.1485148514851485,0.0,0.0,0.0,0.0,2.0,0.12289199856476499,0.0,1.0,0.0
H0130,heldout,686,I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,ham,86.0,20.0,3.25,1.0,0.011627906976744186,0.03125,0.0,0.0,0.0,0.0,0.0,0.12307140294223179,0.0,0.0,0.0
