id_1,id_2,split_1,split_2,label_1,label_2,word_similarity,char_similarity,primary_similarity,similarity_basis,meets_protocol_threshold,is_cross_split,has_label_conflict,text_1,text_2
T2937,T3749,train,train,spam,spam,0.9999999999999993,0.9033099222803276,0.9999999999999993,word,True,False,False,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622","Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114"
T0346,T2281,train,train,spam,spam,0.9999999999999992,0.9817005530034024,0.9999999999999992,word,True,False,False,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
T1332,T2237,train,train,spam,spam,0.9999999999999992,0.9784959207666273,0.9999999999999992,word,True,False,False,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk","For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
T1847,T3265,train,train,spam,spam,0.9999999999999991,0.9855763121361822,0.9999999999999991,word,True,False,False,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP
T0279,T1948,train,train,spam,spam,0.9999999999999989,0.9839594461237426,0.9999999999999989,word,True,False,False,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201.,Valentines Day Special! Win over £1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201
T2124,T3923,train,train,spam,spam,0.9936127329797669,0.9982835117661671,0.9982835117661671,character,True,False,False,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18","ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
H0548,T4090,heldout,train,spam,spam,0.9639600589758155,0.9966777127723289,0.9966777127723289,character,True,True,False,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
T0266,T4090,train,train,spam,spam,0.9639600589758155,0.9966777127723289,0.9966777127723289,character,True,False,False,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 
T4090,T4368,train,train,spam,spam,0.9639600589758155,0.9966777127723289,0.9966777127723289,character,True,False,False,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
T0668,T2921,train,train,spam,spam,0.9965788707480888,0.952206796846417,0.9965788707480888,word,True,False,False,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity 
T0218,H0738,train,heldout,spam,spam,0.9822537008303589,0.9957873344954129,0.9957873344954129,character,True,True,False,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
T0598,T2881,train,train,spam,spam,0.9954030102707907,0.9889937560355967,0.9954030102707907,word,True,False,False,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
T0514,T1536,train,train,spam,spam,0.9953676320537076,0.926339625753241,0.9953676320537076,word,True,False,False,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl
T0739,T3320,train,train,spam,spam,0.9898026064469416,0.9944522339442241,0.9944522339442241,character,True,False,False,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)","SPJanuary Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
H0378,T4156,heldout,train,spam,spam,0.9868148682100542,0.994338337232201,0.994338337232201,character,True,True,False,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
H0610,T4156,heldout,train,spam,spam,0.9868148682100542,0.994338337232201,0.994338337232201,character,True,True,False,Free entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+,ree entry in 2 a weekly comp for a chance to win an ipod. Txt POD to 80182 to get entry (std txt rate) T&C's apply 08452810073 for details 18+
T0621,T2964,train,train,spam,spam,0.9940525201824763,0.9313229270105005,0.9940525201824763,word,True,False,False,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
T2569,T2964,train,train,spam,spam,0.9940525201824763,0.8895138186874105,0.9940525201824763,word,True,False,False,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,Promotion Number: 8714714 - UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
T1308,T4282,train,train,ham,ham,0.9939521141762975,0.9487987845470343,0.9939521141762975,word,True,False,False,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-","Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
T2824,T3212,train,train,spam,spam,0.9938064683398307,0.959961799184517,0.9938064683398307,word,True,False,False,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
T0419,T3923,train,train,spam,spam,0.9936127329797669,0.9745975803346698,0.9936127329797669,word,True,False,False,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+","ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
T0767,T2332,train,train,spam,spam,0.9530613790959108,0.9934477991143662,0.9934477991143662,character,True,False,False,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send CASH to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
H0071,H0137,heldout,heldout,spam,spam,0.9923163077485576,0.9554681798347453,0.9923163077485576,word,True,False,False,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs
H0137,H0408,heldout,heldout,spam,spam,0.9923163077485576,0.9554681798347453,0.9923163077485576,word,True,False,False,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
T0885,H0311,train,heldout,spam,spam,0.991736562494989,0.9518672494859892,0.991736562494989,word,True,True,False,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
T0885,H0945,train,heldout,spam,spam,0.991736562494989,0.9518672494859892,0.991736562494989,word,True,True,False,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm ,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm
T0186,T4184,train,train,ham,ham,0.8459865970997302,0.99042407218492,0.99042407218492,character,True,False,False,I have to take exam with march 3,I have to take exam with in march 3
T1821,T2535,train,train,ham,ham,0.5249459505818845,0.9873667864834703,0.9873667864834703,character,True,False,False,"Sorry, I'll call later in meeting","Sorry,  in meeting I'll call you later"
T2535,T3367,train,train,ham,ham,0.5249459505818845,0.9873667864834703,0.9873667864834703,character,True,False,False,"Sorry,  in meeting I'll call you later","Sorry, I'll call later in meeting"
T0668,T4059,train,train,spam,spam,0.9682743168133336,0.9861045849808152,0.9861045849808152,character,True,False,False,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
T1830,T4170,train,train,spam,spam,0.9710155172297882,0.9855394286661607,0.9855394286661607,character,True,False,False,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTx,Had your mobile 11mths ? Update for FREE to Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 on freefone 08000839402 or 2StopTxt
T2901,H0867,train,heldout,spam,spam,0.9777924515208058,0.9854838705662547,0.9854838705662547,character,True,True,False,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705
T1595,T2183,train,train,spam,spam,0.9651679008815319,0.9853726122859212,0.9853726122859212,character,True,False,False,Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
H0833,H0859,heldout,heldout,spam,spam,0.9850670428823523,0.9487256618952098,0.9850670428823523,word,True,False,False,important information 4 orange user . today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
H0215,T2812,heldout,train,spam,spam,0.8699142566403874,0.9849674248536201,0.9849674248536201,character,True,True,False,Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
T0429,T3764,train,train,spam,spam,0.9848624768617205,0.9352919727663854,0.9848624768617205,word,True,False,False,"URGENT!: Your Mobile No. was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU","URGENT! Your Mobile No 07808726822 was awarded a £2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9758 BOX95QU"
T3592,T4431,train,train,spam,spam,0.9832510034845632,0.9098242134632517,0.9832510034845632,word,True,False,False,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
H0168,T1285,heldout,train,spam,spam,0.9828757358276996,0.9225080978504983,0.9828757358276996,word,True,True,False,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04
T0530,T3287,train,train,spam,spam,0.9827500117795416,0.9517541022716607,0.9827500117795416,word,True,False,False,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203694 Identifier Code: 40533 Expires 31/10/04,PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04
T0711,T3676,train,train,spam,spam,0.9815432322348632,0.9098332118441497,0.9815432322348632,word,True,False,False,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
T3129,T3843,train,train,spam,spam,0.9805778105190694,0.8584379749233351,0.9805778105190694,word,True,False,False,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
T1548,H0767,train,heldout,spam,spam,0.9804405165275154,0.9307880461228615,0.9804405165275154,word,True,True,False,Call from 08702490080 - tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!
T2701,T3471,train,train,ham,ham,0.973999631762846,0.9795536407133242,0.9795536407133242,character,True,False,False,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
H0114,T0998,heldout,train,ham,ham,0.9791172707008858,0.8268631012320332,0.9791172707008858,word,True,True,False,"sorry, no, have got few things to do. may be in pub later.",have got * few things to do. may be in * pub later.
T1109,T3873,train,train,spam,spam,0.9787179487884619,0.9453295667527377,0.9787179487884619,word,True,False,False,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION","New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
T0667,T3611,train,train,spam,spam,0.9153672925848637,0.978444070326504,0.978444070326504,character,True,False,False,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
T0667,T4400,train,train,spam,spam,0.9153672925848637,0.978444070326504,0.978444070326504,character,True,False,False,"SMSSERVICES. for yourinclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE","SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
T0710,H0373,train,heldout,spam,spam,0.9783455347293268,0.9433633913259927,0.9783455347293268,word,True,True,False,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
H0011,H0838,heldout,heldout,ham,ham,0.5587637332428574,0.9782544736075077,0.9782544736075077,character,True,False,False,U can call me now...,U can call now...
H0507,T4417,heldout,train,ham,ham,0.9781073040106718,0.9157847211631073,0.9781073040106718,word,True,True,False,I dont want to hear anything,No. I dont want to hear anything
H0022,T1646,heldout,train,ham,ham,0.7219563638328468,0.977869301832662,0.977869301832662,character,True,True,False,"Sir, Waiting for your mail.","Sir, I am waiting for your mail."
T0277,T4166,train,train,spam,spam,0.9777289953725683,0.8921801729216674,0.9777289953725683,word,True,False,False,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk
T3689,T4370,train,train,spam,spam,0.9775084934552232,0.921405483957788,0.9775084934552232,word,True,False,False,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
T2188,T2256,train,train,ham,ham,0.9767781249792217,0.9397132806189044,0.9767781249792217,word,True,False,False,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?","House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office.."
T2256,T2311,train,train,ham,ham,0.9767781249792217,0.9397132806189044,0.9767781249792217,word,True,False,False,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..","House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
T2256,T3563,train,train,ham,ham,0.9767781249792217,0.9397132806189044,0.9767781249792217,word,True,False,False,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..","House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?"
T0581,T1337,train,train,spam,spam,0.9765354522997067,0.9586417759150505,0.9765354522997067,word,True,False,False,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
T0484,H0778,train,heldout,spam,spam,0.9764913119777405,0.9552686898505758,0.9764913119777405,word,True,True,False,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo,"You have been specially selected to receive a ""3000 award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo"
T1238,T1417,train,train,spam,spam,0.9758029233850485,0.976229694797335,0.976229694797335,character,True,False,False,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
T1417,T1848,train,train,spam,spam,0.9758029233850485,0.976229694797335,0.976229694797335,character,True,False,False,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ 
T1417,T2960,train,train,spam,spam,0.9758029233850485,0.976229694797335,0.976229694797335,character,True,False,False,SMS AUCTION You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
T0607,T2073,train,train,spam,spam,0.975623227704452,0.9185381333958408,0.975623227704452,word,True,False,False,U are subscribed to the best Mobile Content Service in the UK for £3 per 10 days until you send STOP to 82324. Helpline 08706091795,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.
T0501,H0853,train,heldout,ham,ham,0.9744422997708548,0.9703310734909125,0.9744422997708548,word,True,True,False,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
H0019,T2655,heldout,train,spam,spam,0.9737166827498029,0.9228681758588894,0.9737166827498029,word,True,True,False,Todays Voda numbers ending 7548 are selected to receive a $350 award. If you have a match please call 08712300220 quoting claim code 4041 standard rates app,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app 
T0190,T1109,train,train,spam,spam,0.9736344741014139,0.9629483790392177,0.9736344741014139,word,True,False,False,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18","500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY £1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION"
H0311,T4223,heldout,train,spam,spam,0.9388886840529622,0.9728453920259124,0.9728453920259124,character,True,True,False,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
H0945,T4223,heldout,train,spam,spam,0.9388886840529622,0.9728453920259124,0.9728453920259124,character,True,True,False,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790121 from land line. Claim 3030. Valid 12hrs only 150ppm,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
T1269,H1003,train,heldout,spam,spam,0.9716129274751929,0.9612044415828547,0.9716129274751929,word,True,True,False,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC 08718720201 HG/Suite342/2Lands Row/W1J6HL,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
T1734,T2107,train,train,ham,ham,0.8651402496899674,0.9711186772770921,0.9711186772770921,character,True,False,False,I'm not coming home 4 dinner.,I'm coming home 4 dinner.
T0350,T4223,train,train,spam,spam,0.9696831526971126,0.8160619183635086,0.9696831526971126,word,True,False,False,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
T2338,T4223,train,train,spam,spam,0.9696831526971126,0.8231017735961048,0.9696831526971126,word,True,False,False,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm
T1193,T1751,train,train,ham,ham,0.969681407904911,0.9586292734411548,0.969681407904911,word,True,False,False,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
T1193,T3510,train,train,ham,ham,0.969681407904911,0.9586292734411548,0.969681407904911,word,True,False,False,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
T1751,T2254,train,train,ham,ham,0.969681407904911,0.9586292734411548,0.969681407904911,word,True,False,False,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
T2254,T3510,train,train,ham,ham,0.969681407904911,0.9586292734411548,0.969681407904911,word,True,False,False,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng
H0316,H0373,heldout,heldout,spam,spam,0.9580395181423422,0.968709564981169,0.968709564981169,character,True,False,False,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
H0373,H0804,heldout,heldout,spam,spam,0.9580395181423422,0.968709564981169,0.968709564981169,character,True,False,False,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
T0057,T2757,train,train,spam,spam,0.9678715378335466,0.9228951376452764,0.9678715378335466,word,True,False,False,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589","As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470"
