id,split,uci_row_number,label,text,word_p_spam,word_pred,char_p_spam,char_pred,prediction_source,neighbour_count,opposite_neighbour_fraction,closest_opposite_id,closest_opposite_similarity,neighbour_ids,neighbour_labels,neighbour_similarities,word_opposes,char_opposes,neighbour_opposes,signal_count,mean_p_spam,opposition_strength,proposed_label,model_disagreement,boundary_distance,neighbour_mixedness,ambiguity_score
T0141,train,166,spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",0.5596770574911354,spam,0.732493715342435,spam,5-fold-oof,5,0.35851846057808245,T1304,0.24437698894683824,T3591|T1363|T0712|T1304|T0547,spam|spam|spam|ham|ham,0.3134|0.2728|0.2695|0.2444|0.2338,False,False,False,0,0.6460853864167853,0.35391461358321474,ham,False,0.14608538641678526,0.7170369211561649,0.9946439956288955
T3526,train,4395,spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,0.4765796220261895,ham,0.3619676248524775,ham,5-fold-oof,5,0.19275630752243345,T2484,0.207145401880672,H0451|T1780|H0065|H0632|T2484,spam|spam|spam|spam|ham,0.2193|0.2183|0.2160|0.2140|0.2071,True,True,False,2,0.4192736234393335,0.5807263765606665,ham,False,0.0807263765606665,0.3855126150448669,0.9927522928966137
H0903,heldout,4544,spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,0.468000090610797,ham,0.9461596216659224,spam,fit-all-train,5,0.0,,0.0,H0318|T2177|H0377|T2466|T2259,spam|spam|spam|spam|spam,0.6595|0.1563|0.1397|0.1364|0.1243,True,False,False,1,0.7070798561383597,0.29292014386164034,ham,True,0.20707985613835966,0.0,0.9858402877232807
T2796,train,3464,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,0.6996659150170919,spam,0.6504119801122005,spam,5-fold-oof,5,0.4128793347387579,T1946,0.14447387024286895,T1946|H0210|T0422|T3117|T3123,ham|spam|spam|ham|spam,0.1445|0.1367|0.1218|0.1213|0.1195,False,False,False,0,0.6750389475646461,0.3249610524353539,ham,False,0.1750389475646461,0.8257586694775157,0.9802255726617142
T3701,train,4617,spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,0.4898869093896881,ham,0.4765814461728753,ham,5-fold-oof,5,0.0,,0.0,T0115|T1357|H0515|H0170|T3265,spam|spam|spam|spam|spam,0.3967|0.3967|0.3695|0.3695|0.1647,True,True,False,2,0.4832341777812817,0.5167658222187184,ham,False,0.016765822218718307,0.0,0.9664683555625634
T1660,train,2072,spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,0.6905818862227182,spam,0.7060378888288922,spam,5-fold-oof,5,0.578161660296485,H0836,0.2429517487719972,T2758|T0192|H0836|T3850|T0470,spam|spam|ham|ham|ham,0.2763|0.2462|0.2430|0.2369|0.2364,False,False,False,0,0.6983098875258051,0.30169011247419486,ham,False,0.19830988752580514,0.8436766794070301,0.9408508967112017
T0277,train,334,spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,0.6107075100641409,spam,0.5663799153184487,spam,5-fold-oof,5,0.13786467681490647,T2089,0.2371052627243202,T4166|T2089|T4390|T2425|T3963,spam|ham|spam|spam|spam,0.8922|0.2371|0.2308|0.1865|0.1733,False,False,False,0,0.5885437126912948,0.4114562873087052,ham,False,0.0885437126912948,0.2757293536298129,0.9332043160693355
T4305,train,5384,spam,You have 1 new message. Call 0207-083-6089,0.8205585226687718,spam,0.5128978007428536,spam,5-fold-oof,5,0.33252811915630887,H0779,0.36545354176342104,T2363|T4088|T1834|H0779|H0461,spam|spam|spam|ham|ham,0.5016|0.4936|0.4639|0.3655|0.3615,False,False,False,0,0.6667281617058127,0.3332718382941873,ham,False,0.16672816170581273,0.6650562383126177,0.9325661719134217
H0949,heldout,4774,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0.4436901501216532,ham,0.4809772900161014,ham,fit-all-train,5,0.0,,0.0,H0754|H0763|T3791|T0922|T0338,ham|ham|ham|ham|ham,0.4350|0.4350|0.3328|0.2310|0.2310,False,False,False,0,0.4623337200688773,0.4623337200688773,spam,False,0.037666279931122704,0.0,0.9246674401377546
H0475,heldout,2380,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0.4436901501216532,ham,0.4809772900161014,ham,fit-all-train,5,0.0,,0.0,H0754|H0763|T3791|T0922|T0338,ham|ham|ham|ham|ham,0.4350|0.4350|0.3328|0.2310|0.2310,False,False,False,0,0.4623337200688773,0.4623337200688773,spam,False,0.037666279931122704,0.0,0.9246674401377546
H0165,heldout,857,spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,0.7434376264877377,spam,0.6412923801561431,spam,fit-all-train,5,0.3838336955507454,T2127,0.1766808056504412,T3948|H1044|T2127|T1363|T2538,spam|spam|ham|spam|ham,0.2081|0.1801|0.1767|0.1743|0.1737,False,False,False,0,0.6923650033219404,0.3076349966780596,ham,False,0.1923650033219404,0.7676673911014908,0.9223369497967155
T3026,train,3756,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,0.7049821310355527,spam,0.7083732929260316,spam,5-fold-oof,5,0.4128793347387579,T1946,0.14447387024286895,T1946|H0210|T0422|T3117|T3123,ham|spam|spam|ham|spam,0.1445|0.1367|0.1218|0.1213|0.1195,False,False,False,0,0.7066777119807921,0.2933222880192079,ham,False,0.2066777119807921,0.8257586694775157,0.9169480438294222
T3979,train,4966,spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,0.3882982226357322,ham,0.3990486043639616,ham,5-fold-oof,5,0.16150348582228075,H0836,0.235616339788155,T3351|T2555|T0520|H0160|H0836,spam|spam|spam|spam|ham,0.3433|0.3154|0.2921|0.2725|0.2356,True,True,False,2,0.3936734134998469,0.606326586500153,ham,False,0.10632658650015309,0.3230069716445615,0.9165496156575185
T3096,train,3849,spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",0.515257137887923,spam,0.5767154196113283,spam,5-fold-oof,5,1.0,H0699,0.18743463317809472,H0699|T3403|H0819|T3349|T3208,ham|ham|ham|ham|ham,0.1874|0.1694|0.1567|0.1560|0.1546,False,False,False,0,0.5459862787496257,0.4540137212503743,ham,False,0.045986278749625686,0.0,0.9080274425007486
T0192,train,228,spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",0.403331087830128,ham,0.2958965757701645,ham,5-fold-oof,5,0.7408021484876014,H0836,0.1931412623944495,T1660|H0836|T3549|T3850|T1509,spam|ham|ham|ham|ham,0.2462|0.1931|0.1851|0.1692|0.1562,True,True,False,2,0.34961383180014627,0.6503861681998537,ham,False,0.15038616819985373,0.5183957030247972,0.9065859448102114
H0243,heldout,1275,spam,network operator. The service is free. For T & C's visit 80488.biz,0.6061878154455794,spam,0.6638555589374101,spam,fit-all-train,5,0.19502837910084214,T3995,0.2108705563465152,T1199|T3995|T0119|T1573|T3379,spam|ham|spam|spam|spam,0.3075|0.2109|0.1921|0.1885|0.1823,False,False,False,0,0.6350216871914948,0.36497831280850523,ham,False,0.13502168719149477,0.3900567582016843,0.8859793288976842
T3934,train,4915,spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",0.3415396193480607,ham,0.2074203435780741,ham,5-fold-oof,5,0.4211895862208231,T0343,0.21506763301637855,T1149|T0343|T1405|H0515|H0170,spam|ham|ham|spam|spam,0.2499|0.2151|0.1339|0.1148|0.1148,True,True,False,2,0.2744799814630674,0.7255200185369326,ham,False,0.2255200185369326,0.8423791724416462,0.8859116319027933
T1064,train,1319,spam,"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",0.5867875521853776,spam,0.667959811155183,spam,5-fold-oof,5,0.8282315123568454,T0114,0.36775716051299434,T0114|H0117|H0749|H0395|T1073,ham|ham|ham|ham|spam,0.3678|0.2143|0.2143|0.2143|0.2096,False,False,True,1,0.6273736816702803,0.3726263183297197,ham,False,0.1273736816702803,0.3435369752863091,0.882667426773963
T1073,train,1329,spam,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,0.7049392241243794,spam,0.5940618771036101,spam,5-fold-oof,5,0.7739418833545944,T0114,0.4149229131201102,T0114|T3511|H0749|H0117|H0395,ham|spam|ham|ham|ham,0.4149|0.4095|0.3290|0.3290|0.3290,False,False,True,1,0.6495005506139948,0.3504994493860052,ham,False,0.1495005506139948,0.4521162332908113,0.8818453920883349
T0006,train,6,spam,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv",0.2161057151537487,ham,0.3308907838397325,ham,5-fold-oof,5,0.5881960144188767,T1593,0.17344180693599986,T3105|T1593|T3550|H0377|H0646,spam|ham|ham|spam|ham,0.1890|0.1734|0.1705|0.1687|0.1670,True,True,False,2,0.2734982494967406,0.7265017505032594,ham,False,0.22650175050325938,0.8236079711622466,0.87643968745838
H0377,heldout,1896,spam,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)",0.5687003642795431,spam,0.8695447759851523,spam,fit-all-train,5,0.3922931777955904,H0649,0.1935522009370152,T2177|H0509|H0649|T2259|H0719,spam|spam|ham|spam|ham,0.1985|0.1959|0.1936|0.1899|0.1836,False,False,False,0,0.7191225701323477,0.2808774298676523,ham,False,0.2191225701323477,0.7845863555911808,0.8755894019717769
T0848,train,1049,spam,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",0.8135392980004772,spam,0.6415976955328933,spam,5-fold-oof,5,0.5946968444306878,T1459,0.23629045423670558,T1459|H0039|T1716|T3948|T1683,ham|spam|ham|spam|ham,0.2363|0.2321|0.1998|0.1986|0.1957,False,False,False,0,0.7275684967666852,0.2724315032333148,ham,False,0.22756849676668522,0.8106063111386244,0.8691055309220793
T3380,train,4201,spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",0.5732212717838656,spam,0.7101402321027139,spam,5-fold-oof,5,0.8201085641649589,T2615,0.24309234644361377,T2615|H0705|T0820|T0693|H0900,ham|ham|ham|ham|spam,0.2431|0.2354|0.2050|0.1923|0.1921,False,False,False,0,0.6416807519432898,0.3583192480567102,ham,False,0.14168075194328977,0.35978287167008216,0.8605516447814533
T1557,train,1941,spam,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB,0.324138819508355,ham,0.230240151576463,ham,5-fold-oof,5,0.6180000564557876,T0363,0.20339082356754057,T0363|T2947|T2943|T3109|T2144,ham|ham|spam|ham|spam,0.2034|0.1936|0.1832|0.1719|0.1685,True,True,False,2,0.27718948554240896,0.722810514457591,ham,False,0.22281051445759104,0.7639998870884248,0.8599789259201879
T3631,train,4528,spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",0.6215000767618988,spam,0.6588901119359296,spam,5-fold-oof,5,0.17174349010354525,H0708,0.1278010759777206,T1717|T2226|T0006|T3380|H0708,spam|spam|spam|spam|ham,0.1875|0.1489|0.1427|0.1372|0.1278,False,False,False,0,0.6401950943489142,0.3598049056510858,ham,False,0.1401950943489142,0.34348698020709056,0.8570046033850078
T0020,train,20,spam,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+",0.5438913513504077,spam,0.5997500873438383,spam,5-fold-oof,5,0.0,,0.0,T3277|T0346|T2281|T1729|H0214,spam|spam|spam|spam|spam,0.3284|0.2703|0.2675|0.2534|0.2159,False,False,False,0,0.571820719347123,0.428179280652877,ham,False,0.07182071934712297,0.0,0.856358561305754
T2882,train,3575,spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,0.6051724740411533,spam,0.5389340889906343,spam,5-fold-oof,5,1.0,T4135,0.2197581176922465,T4135|T4175|H0050|T1659|T3550,ham|ham|ham|ham|ham,0.2198|0.2096|0.1768|0.1767|0.1740,False,False,False,0,0.5720532815158939,0.42794671848410615,ham,False,0.07205328151589385,0.0,0.8558934369682123
T1894,train,2365,spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",0.5735636821724781,spam,0.5754953213564681,spam,5-fold-oof,5,1.0,H0699,0.18743463317809472,H0699|T3403|H0819|T3349|T3208,ham|ham|ham|ham|ham,0.1874|0.1694|0.1567|0.1560|0.1546,False,False,False,0,0.5745295017644731,0.42547049823552685,ham,False,0.07452950176447315,0.0,0.8509409964710537
T0863,train,1065,spam,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,0.6743414220906326,spam,0.8403715469553042,spam,5-fold-oof,5,0.45619570605027426,H0819,0.2943917272743011,H0819|T2177|T0746|T3539|H0039,ham|spam|ham|spam|spam,0.2944|0.2224|0.2054|0.1876|0.1859,False,False,False,0,0.7573564845229684,0.24264351547703156,ham,False,0.25735648452296844,0.9123914121005485,0.8502435957942825
T0496,train,608,spam,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,0.4388085918434822,ham,0.386125099628237,ham,5-fold-oof,5,1.0,T1508,0.2804740072715012,T1508|T0851|T4188|T3740|T0447,ham|ham|ham|ham|ham,0.2805|0.1823|0.1729|0.1644|0.1346,True,True,False,2,0.41246684573585957,0.5875331542641404,ham,False,0.08753315426414043,0.0,0.8249336914717191
H1096,heldout,5469,spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,0.5094784922991018,spam,0.6656743400975397,spam,fit-all-train,5,0.0,,0.0,T3103|T3202|H0044|T3285|T0329,spam|spam|spam|spam|spam,0.7873|0.1356|0.1074|0.1043|0.0995,False,False,False,0,0.5875764161983208,0.4124235838016792,ham,False,0.0875764161983208,0.0,0.8248471676033584
T2307,train,2864,spam,Adult 18 Content Your video will be with you shortly,0.5840759973088738,spam,0.5914444892394477,spam,5-fold-oof,5,0.0,,0.0,T1224|T3233|T3963|H0509|T3591,spam|spam|spam|spam|spam,0.2749|0.2380|0.2257|0.2146|0.2096,False,False,False,0,0.5877602432741608,0.41223975672583923,ham,False,0.08776024327416077,0.0,0.8244795134516785
T3926,train,4907,spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,0.2971659134430167,ham,0.3750393357306731,ham,5-fold-oof,5,0.8145206211184682,T1544,0.20115790611977158,T1544|H0095|T4110|T4455|T2431,ham|ham|ham|spam|ham,0.2012|0.1796|0.1591|0.1529|0.1317,True,True,False,2,0.3361026245868449,0.6638973754131551,ham,False,0.16389737541315508,0.37095875776306353,0.8205887522789153
T3420,train,4250,spam,"accordingly. I repeat, just text the word ok on your mobile phone and send",0.7273169662862482,spam,0.5828173217397532,spam,5-fold-oof,5,0.8368357990709655,T1544,0.3680561213257052,T1544|H0133|T2798|T2235|T1310,ham|ham|ham|ham|spam,0.3681|0.2378|0.2324|0.2032|0.2030,False,False,True,1,0.6550671440130007,0.3449328559869993,ham,False,0.1550671440130007,0.326328401858069,0.8203970727172262
T1345,train,1673,ham,Glad to see your reply.,0.3700010339097188,ham,0.4409254349500225,ham,5-fold-oof,5,0.0,,0.0,T3697|T0601|T0130|H0836|T0735,ham|ham|ham|ham|ham,0.4059|0.3654|0.2611|0.2547|0.2526,False,False,False,0,0.40546323442987064,0.40546323442987064,spam,False,0.09453676557012936,0.0,0.8109264688597413
T3591,train,4474,spam,3. You have received your mobile content. Enjoy,0.7580911699870504,spam,0.7585036532129474,spam,5-fold-oof,5,0.591867870013665,T0547,0.3307693400442857,T0547|T0141|T0712|H0294|T2036,ham|spam|spam|ham|ham,0.3308|0.3134|0.2956|0.2822|0.2702,False,False,False,0,0.758297411599999,0.24170258840000103,ham,False,0.25829741159999897,0.8162642599726699,0.80991088078907
T1573,train,1964,spam,it to 80488. Your 500 free text messages are valid until 31 December 2005.,0.5449008100841103,spam,0.7678672854789624,spam,5-fold-oof,5,0.14813621620361359,T2711,0.19859490626719456,T1199|T1310|T0398|T2670|T2711,spam|spam|spam|spam|ham,0.3374|0.3203|0.2422|0.2422|0.1986,False,False,False,0,0.6563840477815364,0.34361595221846364,ham,False,0.15638404778153636,0.2962724324072272,0.8057408773998181
H1090,heldout,5430,spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,0.66761582232018,spam,0.6445753640047786,spam,fit-all-train,5,0.13969777630851057,T0602,0.21155249774921114,T3844|T1902|T0602|H0988|T2737,spam|spam|ham|spam|spam,0.7041|0.2303|0.2116|0.1886|0.1798,False,False,False,0,0.6560955931624792,0.34390440683752077,ham,False,0.15609559316247923,0.2793955526170211,0.79956703472185
T2490,train,3093,spam,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,0.7735065689557344,spam,0.753741916907462,spam,5-fold-oof,5,0.4078487349790486,T1187,0.18676769541764282,T3542|T1187|T1584|T0692|T2894,spam|ham|spam|ham|spam,0.1879|0.1868|0.1583|0.1555|0.1507,False,False,False,0,0.7636242429315983,0.23637575706840175,ham,False,0.26362424293159825,0.8156974699580972,0.7990305021200423
T2420,train,3010,spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",0.733257298615481,spam,0.7673668480505562,spam,5-fold-oof,5,0.3538507738355007,H0582,0.13956175679125327,T3179|H0801|H0582|H0267|H1081,spam|spam|ham|ham|ham,0.3693|0.3364|0.1396|0.1241|0.1228,False,False,False,0,0.7503120733330186,0.24968792666698136,ham,False,0.25031207333301864,0.7077015476710014,0.7824564724023633
H0939,heldout,4726,spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",0.583408527517636,spam,0.7248545540144382,spam,fit-all-train,5,0.11325274134348243,H0595,0.16867315945820283,T3796|T1427|T1246|T1850|H0595,spam|spam|spam|spam|ham,0.4410|0.4410|0.2229|0.2158|0.1687,False,False,False,0,0.6541315407660371,0.3458684592339629,ham,False,0.15413154076603708,0.2265054826869648,0.7823391115427117
T3542,train,4411,spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",0.8641533551324957,spam,0.6705081722851463,spam,5-fold-oof,5,0.6038307785758705,T2350,0.256927239097982,T2350|T0815|T1213|T3058|T1632,ham|spam|spam|ham|ham,0.2569|0.2264|0.1987|0.1984|0.1926,False,False,False,0,0.7673307637088209,0.23266923629117908,ham,False,0.2673307637088209,0.7923384428482589,0.7822738497216617
T1518,train,1894,spam,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,0.3277733314192243,ham,0.45121288392804,ham,5-fold-oof,5,1.0,H0844,0.1995198953703412,H0844|T1481|T1856|T4032|T3650,ham|ham|ham|ham|ham,0.1995|0.1869|0.1730|0.1698|0.1666,True,True,False,2,0.38949310767363216,0.6105068923263679,ham,False,0.11050689232636784,0.0,0.7789862153472643
T0374,train,456,spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",0.7351994512335329,spam,0.7735701628527792,spam,5-fold-oof,5,0.3538507738355007,H0582,0.13956175679125327,T3179|H0801|H0582|H0267|H1081,spam|spam|ham|ham|ham,0.3693|0.3364|0.1396|0.1241|0.1228,False,False,False,0,0.754384807043156,0.24561519295684398,ham,False,0.254384807043156,0.7077015476710014,0.7743110049820885
T2466,train,3065,spam,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",0.743186539420742,spam,0.8627457540852885,spam,5-fold-oof,5,0.5266722343092722,T0063,0.23993780974283418,H0927|T0063|H0949|H0475|T2183,spam|ham|ham|ham|spam,0.3898|0.2399|0.1964|0.1964|0.1789,False,False,False,0,0.8029661467530153,0.19703385324698475,ham,False,0.30296614675301525,0.9466555313814555,0.7727299190465517
T2172,train,2700,spam,FROM 88066 LOST £12 HELP,0.1655518019784666,ham,0.2086466758663408,ham,5-fold-oof,5,0.48141768032360926,T0929,0.23113099091217038,T1811|T0929|T1367|T2614|T3498,spam|ham|ham|ham|ham,0.8677|0.2311|0.2073|0.1836|0.1836,True,True,False,2,0.1870992389224037,0.8129007610775962,ham,False,0.3129007610775963,0.9628353606472185,0.7593326221036949
T0404,train,496,ham,Are you free now?can i call now?,0.4412049854957894,ham,0.314912266260244,ham,5-fold-oof,5,0.0,,0.0,T1476|T4273|T2526|H0582|T1418,ham|ham|ham|ham|ham,0.4734|0.4466|0.4432|0.4151|0.3900,False,False,False,0,0.3780586258780167,0.3780586258780167,spam,False,0.1219413741219833,0.0,0.7561172517560334
T3390,train,4214,spam,Missed call alert. These numbers called but left no message. 07008009200,0.1720673682508363,ham,0.2842368985574349,ham,5-fold-oof,5,0.6294117748226936,T2698,0.3582684473174895,T2698|T4305|T0971|T2363|T1590,ham|spam|ham|spam|ham,0.3583|0.2528|0.2300|0.2244|0.2222,True,True,True,3,0.2281521334041356,0.7718478665958644,ham,False,0.2718478665958644,0.7411764503546128,0.7527748469501163
T2821,train,3497,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",0.8455507760032848,spam,0.6990670843336666,spam,5-fold-oof,5,0.6328063289627703,T1142,0.14162334375581953,T1142|T1542|T2365|T3546|H0165,ham|ham|spam|ham|spam,0.1416|0.1048|0.1042|0.1004|0.0971,False,False,False,0,0.7723089301684757,0.22769106983152432,ham,False,0.2723089301684757,0.7343873420744593,0.7491370764928325
T1429,train,1781,spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",0.7480443632850542,spam,0.7864959211859965,spam,5-fold-oof,5,0.3538507738355007,H0582,0.13956175679125327,T3179|H0801|H0582|H0267|H1081,spam|spam|ham|ham|ham,0.3693|0.3364|0.1396|0.1241|0.1228,False,False,False,0,0.7672701422355254,0.23272985776447463,ham,False,0.26727014223552537,0.7077015476710014,0.7485403345973498
T1164,train,1450,spam,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,0.5876162109812373,spam,0.7695707850990476,spam,5-fold-oof,5,0.11755891229194522,H0819,0.29543074008184655,T1288|T0891|T3539|H0819|H1063,spam|spam|spam|ham|spam,0.8035|0.6557|0.5481|0.2954|0.2103,False,False,False,0,0.6785934980401425,0.32140650195985754,ham,False,0.17859349804014246,0.2351178245838904,0.7368601337532712
T3895,train,4863,ham,Nokia phone is lovly..,0.2022884984406527,ham,0.1446351073166915,ham,5-fold-oof,5,0.5127430661557782,H0611,0.27547969973237585,T2798|H0611|H1036|T1729|T2411,ham|spam|spam|spam|ham,0.4947|0.2755|0.2543|0.2388|0.2357,False,False,False,0,0.17346180287867208,0.17346180287867208,spam,False,0.3265381971213279,0.9745138676884435,0.7367291528327216
T3749,train,4674,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",0.5956024661115495,spam,0.681677643704358,spam,5-fold-oof,5,0.0,,0.0,T2937|T0135|T0610|T3143|T0489,spam|spam|spam|spam|spam,0.9033|0.4210|0.3528|0.3497|0.3497,False,False,False,0,0.6386400549079538,0.36135994509204616,ham,False,0.13864005490795384,0.0,0.7227198901840923
T3844,train,4799,spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,0.7628857640342789,spam,0.8155657892286247,spam,5-fold-oof,5,0.3726475833674817,H0058,0.17377709731827962,H1090|H0058|T0602|T1978|T0356,spam|ham|ham|ham|spam,0.7041|0.1738|0.1679|0.1670|0.1523,False,False,False,0,0.7892257766314518,0.21077422336854823,ham,False,0.28922577663145177,0.7452951667349634,0.7196665134310818
T3229,train,4012,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",0.8850145678354917,spam,0.6968488943970311,spam,5-fold-oof,5,0.6328063289627703,T1142,0.14162334375581953,T1142|T1542|T2365|T3546|H0165,ham|ham|spam|ham|spam,0.1416|0.1048|0.1042|0.1004|0.0971,False,False,False,0,0.7909317311162614,0.20906826888373864,ham,False,0.29093173111626136,0.7343873420744593,0.7118914745972611
T2421,train,3011,spam,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,0.5577399326932186,spam,0.7407316041618036,spam,5-fold-oof,5,0.0,,0.0,T0304|T2328|H0268|H1010|H0469,spam|spam|spam|spam|spam,0.5031|0.4899|0.4675|0.4675|0.4378,False,False,False,0,0.6492357684275112,0.3507642315724888,ham,False,0.14923576842751118,0.0,0.7015284631449776
H0015,heldout,96,spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",0.8528417988787836,spam,0.809888915658245,spam,fit-all-train,5,0.4434213818608899,T2235,0.2577352247841658,T2235|H0981|T3419|T2350|H0330,ham|spam|spam|ham|spam,0.2577|0.1877|0.1758|0.1484|0.1462,False,False,False,0,0.8313653572685142,0.16863464273148576,ham,False,0.33136535726851424,0.8868427637217798,0.6920063909516835
