id,split,uci_row_number,label,text,word_p_spam,word_pred,char_p_spam,char_pred,prediction_source,mean_p_spam,opposite_model_score,word_model_opposes,char_model_opposes,models_agree_opposite,opposite_neighbor_fraction,closest_opposite_id,closest_opposite_label,closest_opposite_similarity,neighbor_signal_opposes,automated_signal_count,neighbor_ids,neighbor_labels,neighbor_similarities,model_disagreement,distance_to_boundary,neighbor_mixedness,ambiguity_score
T0141,train,166,spam,"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",0.5596770574912154,spam,0.732493715342444,spam,5-fold-oof,0.6460853864168297,0.35391461358317033,False,False,False,0.35851846057808245,T1304,ham,0.24437698894683824,False,0,T3591|T1363|T0712|T1304|T0547,spam|spam|spam|ham|ham,0.3134|0.2728|0.2695|0.2444|0.2338,False,0.14608538641682967,0.7170369211561649,0.9946439956288067
T3526,train,4395,spam,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,0.4765796220261975,ham,0.3619676248524943,ham,5-fold-oof,0.41927362343934593,0.5807263765606541,True,True,True,0.19275630752243345,T2484,ham,0.207145401880672,False,2,H0451|T1780|H0065|H0632|T2484,spam|spam|spam|spam|ham,0.2193|0.2183|0.2160|0.2140|0.2071,False,0.08072637656065407,0.3855126150448669,0.9927522928966386
H0903,heldout,4544,spam,FreeMsg Hi baby wow just got a new cam moby. Wanna C a hot pic? or Fancy a chat?Im w8in 4uTxt / rply CHAT to 82242 Hlp 08712317606 Msg150p 2rcv,0.4680000906101211,ham,0.9461596216659224,spam,fit-all-train,0.7070798561380217,0.2929201438619783,True,False,False,0.0,,,0.0,False,1,H0318|T2177|H0377|T2466|T2259,spam|spam|spam|spam|spam,0.6595|0.1563|0.1397|0.1364|0.1243,True,0.2070798561380217,0.0,0.9858402877239566
T2796,train,3464,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,0.6996659150171025,spam,0.6504119801121971,spam,5-fold-oof,0.6750389475646499,0.3249610524353501,False,False,False,0.4128793347387579,T1946,ham,0.14447387024286895,False,0,T1946|H0210|T0422|T3117|T3123,ham|spam|spam|ham|spam,0.1445|0.1367|0.1218|0.1213|0.1195,False,0.17503894756464988,0.8257586694775157,0.9802255726617066
T3701,train,4617,spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,0.4898869093897073,ham,0.4765814461728681,ham,5-fold-oof,0.4832341777812877,0.5167658222187124,True,True,True,0.0,,,0.0,False,2,T0115|T1357|H0515|H0170|T3265,spam|spam|spam|spam|spam,0.3967|0.3967|0.3695|0.3695|0.1647,False,0.016765822218712312,0.0,0.9664683555625754
T1660,train,2072,spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,0.6905818862226613,spam,0.7060378888289052,spam,5-fold-oof,0.6983098875257832,0.30169011247421684,False,False,False,0.578161660296485,H0836,ham,0.2429517487719972,False,0,T2758|T0192|H0836|T3850|T0470,spam|spam|ham|ham|ham,0.2763|0.2462|0.2430|0.2369|0.2364,False,0.19830988752578316,0.8436766794070301,0.9408508967112457
T0277,train,334,spam,Call Germany for only 1 pence per minute! Call from a fixed line via access number 0844 861 85 85. No prepayment. Direct access!,0.6107075100642188,spam,0.5663799153184602,spam,5-fold-oof,0.5885437126913395,0.41145628730866046,False,False,False,0.13786467681490647,T2089,ham,0.2371052627243202,False,0,T4166|T2089|T4390|T2425|T3963,spam|ham|spam|spam|spam,0.8922|0.2371|0.2308|0.1865|0.1733,False,0.08854371269133954,0.2757293536298129,0.933204316069246
T4305,train,5384,spam,You have 1 new message. Call 0207-083-6089,0.8205585226687316,spam,0.5128978007428693,spam,5-fold-oof,0.6667281617058005,0.3332718382941995,False,False,False,0.33252811915630887,H0779,ham,0.36545354176342104,False,0,T2363|T4088|T1834|H0779|H0461,spam|spam|spam|ham|ham,0.5016|0.4936|0.4639|0.3655|0.3615,False,0.16672816170580051,0.6650562383126177,0.9325661719134462
H0949,heldout,4774,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0.4436901501209793,ham,0.4809772900161016,ham,fit-all-train,0.46233372006854045,0.46233372006854045,False,False,False,0.0,,,0.0,False,0,H0754|H0763|T3791|T0922|T0338,ham|ham|ham|ham|ham,0.4350|0.4350|0.3328|0.2310|0.2310,False,0.037666279931459545,0.0,0.9246674401370809
H0475,heldout,2380,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0.4436901501209793,ham,0.4809772900161016,ham,fit-all-train,0.46233372006854045,0.46233372006854045,False,False,False,0.0,,,0.0,False,0,H0754|H0763|T3791|T0922|T0338,ham|ham|ham|ham|ham,0.4350|0.4350|0.3328|0.2310|0.2310,False,0.037666279931459545,0.0,0.9246674401370809
H0165,heldout,857,spam,Talk sexy!! Make new friends or fall in love in the worlds most discreet text dating service. Just text VIP to 83110 and see who you could meet.,0.743437626487215,spam,0.6412923801561446,spam,fit-all-train,0.6923650033216798,0.30763499667832017,False,False,False,0.3838336955507454,T2127,ham,0.1766808056504412,False,0,T3948|H1044|T2127|T1363|T2538,spam|spam|ham|spam|ham,0.2081|0.1801|0.1767|0.1743|0.1737,False,0.19236500332167983,0.7676673911014908,0.9223369497972367
T3026,train,3756,spam,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com,0.7049821310356209,spam,0.708373292926041,spam,5-fold-oof,0.706677711980831,0.29332228801916904,False,False,False,0.4128793347387579,T1946,ham,0.14447387024286895,False,0,T1946|H0210|T0422|T3117|T3123,ham|spam|spam|ham|spam,0.1445|0.1367|0.1218|0.1213|0.1195,False,0.20667771198083096,0.8257586694775157,0.9169480438293445
T3979,train,4966,spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,0.3882982226356707,ham,0.3990486043639764,ham,5-fold-oof,0.39367341349982354,0.6063265865001765,True,True,True,0.16150348582228075,H0836,ham,0.235616339788155,False,2,T3351|T2555|T0520|H0160|H0836,spam|spam|spam|spam|ham,0.3433|0.3154|0.2921|0.2725|0.2356,False,0.10632658650017646,0.3230069716445615,0.9165496156574717
T3096,train,3849,spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",0.5152571378878573,spam,0.5767154196113435,spam,5-fold-oof,0.5459862787496004,0.4540137212503996,False,False,False,1.0,H0699,ham,0.18743463317809472,False,0,H0699|T3403|H0819|T3349|T3208,ham|ham|ham|ham|ham,0.1874|0.1694|0.1567|0.1560|0.1546,False,0.04598627874960037,0.0,0.9080274425007993
T0192,train,228,spam,"Will u meet ur dream partner soon? Is ur career off 2 a flyng start? 2 find out free, txt HORO followed by ur star sign, e. g. HORO ARIES",0.4033310878301461,ham,0.2958965757701583,ham,5-fold-oof,0.3496138318001522,0.6503861681998477,True,True,True,0.7408021484876014,H0836,ham,0.1931412623944495,False,2,T1660|H0836|T3549|T3850|T1509,spam|ham|ham|ham|ham,0.2462|0.1931|0.1851|0.1692|0.1562,False,0.1503861681998478,0.5183957030247972,0.9065859448102234
H0243,heldout,1275,spam,network operator. The service is free. For T & C's visit 80488.biz,0.6061878154449313,spam,0.663855558937409,spam,fit-all-train,0.6350216871911701,0.36497831280882986,False,False,False,0.19502837910084214,T3995,ham,0.2108705563465152,False,0,T1199|T3995|T0119|T1573|T3379,spam|ham|spam|spam|spam,0.3075|0.2109|0.1921|0.1885|0.1823,False,0.13502168719117014,0.3900567582016843,0.8859793288983334
T3934,train,4915,spam,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins.",0.3415396193480677,ham,0.2074203435780859,ham,5-fold-oof,0.2744799814630768,0.7255200185369233,True,True,True,0.4211895862208231,T0343,ham,0.21506763301637855,False,2,T1149|T0343|T1405|H0515|H0170,spam|ham|ham|spam|spam,0.2499|0.2151|0.1339|0.1148|0.1148,False,0.22552001853692322,0.8423791724416462,0.8859116319028121
T1064,train,1319,spam,"Win the newest “Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",0.5867875521854573,spam,0.667959811155193,spam,5-fold-oof,0.6273736816703251,0.37262631832967485,False,False,False,0.8282315123568454,T0114,ham,0.36775716051299434,True,1,T0114|H0117|H0749|H0395|T1073,ham|ham|ham|ham|spam,0.3678|0.2143|0.2143|0.2143|0.2096,False,0.12737368167032515,0.3435369752863091,0.8826674267738733
T1073,train,1329,spam,Ur balance is now £500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,0.7049392241243948,spam,0.5940618771036024,spam,5-fold-oof,0.6495005506139986,0.3504994493860014,False,False,False,0.7739418833545944,T0114,ham,0.4149229131201102,True,1,T0114|T3511|H0749|H0117|H0395,ham|spam|ham|ham|ham,0.4149|0.4095|0.3290|0.3290|0.3290,False,0.14950055061399858,0.4521162332908113,0.8818453920883274
T0006,train,6,spam,"FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, £1.50 to rcv",0.2161057151538031,ham,0.3308907838397428,ham,5-fold-oof,0.2734982494967729,0.7265017505032271,True,True,True,0.5881960144188767,T1593,ham,0.17344180693599986,False,2,T3105|T1593|T3550|H0377|H0646,spam|ham|ham|spam|ham,0.1890|0.1734|0.1705|0.1687|0.1670,False,0.22650175050322707,0.8236079711622466,0.8764396874584446
H0377,heldout,1896,spam,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)",0.5687003642788745,spam,0.8695447759851532,spam,fit-all-train,0.7191225701320139,0.28087742986798614,False,False,False,0.3922931777955904,H0649,ham,0.1935522009370152,False,0,T2177|H0509|H0649|T2259|H0719,spam|spam|ham|spam|ham,0.1985|0.1959|0.1936|0.1899|0.1836,False,0.21912257013201386,0.7845863555911808,0.8755894019724446
T0848,train,1049,spam,"1000's flirting NOW! Txt GIRL or BLOKE & ur NAME & AGE, eg GIRL ZOE 18 to 8007 to join and get chatting!",0.8135392980004851,spam,0.6415976955328896,spam,5-fold-oof,0.7275684967666873,0.27243150323331267,False,False,False,0.5946968444306878,T1459,ham,0.23629045423670558,False,0,T1459|H0039|T1716|T3948|T1683,ham|spam|ham|spam|ham,0.2363|0.2321|0.1998|0.1986|0.1957,False,0.22756849676668733,0.8106063111386244,0.8691055309220751
T3380,train,4201,spam,"cmon babe, make me horny, *turn* me on! Txt me your fantasy now babe -) Im hot, sticky and need you now. All replies cost £1.50. 2 cancel send STOP",0.573221271783801,spam,0.7101402321027269,spam,5-fold-oof,0.6416807519432639,0.3583192480567361,False,False,False,0.8201085641649589,T2615,ham,0.24309234644361377,False,0,T2615|H0705|T0820|T0693|H0900,ham|ham|ham|ham|spam,0.2431|0.2354|0.2050|0.1923|0.1921,False,0.1416807519432639,0.35978287167008216,0.860551644781505
T1557,train,1941,spam,More people are dogging in your area now. Call 09090204448 and join like minded guys. Why not arrange 1 yourself. There's 1 this evening. A£1.50 minAPN LS278BB,0.3241388195082966,ham,0.2302401515764742,ham,5-fold-oof,0.2771894855423854,0.7228105144576146,True,True,True,0.6180000564557876,T0363,ham,0.20339082356754057,False,2,T0363|T2947|T2943|T3109|T2144,ham|ham|spam|ham|spam,0.2034|0.1936|0.1832|0.1719|0.1685,False,0.22281051445761457,0.7639998870884248,0.8599789259201408
T3631,train,4528,spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )",0.6215000767619168,spam,0.6588901119359231,spam,5-fold-oof,0.6401950943489199,0.35980490565108014,False,False,False,0.17174349010354525,H0708,ham,0.1278010759777206,False,0,T1717|T2226|T0006|T3380|H0708,spam|spam|spam|spam|ham,0.1875|0.1489|0.1427|0.1372|0.1278,False,0.14019509434891986,0.34348698020709056,0.8570046033849965
T0020,train,20,spam,"England v Macedonia - dont miss the goals/team news. Txt ur national team to 87077 eg ENGLAND to 87077 Try:WALES, SCOTLAND 4txt/ú1.20 POBOXox36504W45WQ 16+",0.5438913513504202,spam,0.5997500873438352,spam,5-fold-oof,0.5718207193471276,0.42817928065287236,False,False,False,0.0,,,0.0,False,0,T3277|T0346|T2281|T1729|H0214,spam|spam|spam|spam|spam,0.3284|0.2703|0.2675|0.2534|0.2159,False,0.07182071934712764,0.0,0.8563585613057447
T2882,train,3575,spam,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,0.6051724740411604,spam,0.5389340889906525,spam,5-fold-oof,0.5720532815159065,0.4279467184840935,False,False,False,1.0,T4135,ham,0.2197581176922465,False,0,T4135|T4175|H0050|T1659|T3550,ham|ham|ham|ham|ham,0.2198|0.2096|0.1768|0.1767|0.1740,False,0.07205328151590651,0.0,0.855893436968187
T1894,train,2365,spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",0.5735636821724973,spam,0.575495321356461,spam,5-fold-oof,0.5745295017644791,0.42547049823552086,False,False,False,1.0,H0699,ham,0.18743463317809472,False,0,H0699|T3403|H0819|T3349|T3208,ham|ham|ham|ham|ham,0.1874|0.1694|0.1567|0.1560|0.1546,False,0.07452950176447914,0.0,0.8509409964710417
T0863,train,1065,spam,We have new local dates in your area - Lots of new people registered in YOUR AREA. Reply DATE to start now! 18 only www.flirtparty.us REPLYS150,0.6743414220906496,spam,0.8403715469553003,spam,5-fold-oof,0.757356484522975,0.242643515477025,False,False,False,0.45619570605027426,H0819,ham,0.2943917272743011,False,0,H0819|T2177|T0746|T3539|H0039,ham|spam|ham|spam|spam,0.2944|0.2224|0.2054|0.1876|0.1859,False,0.257356484522975,0.9123914121005485,0.8502435957942694
T0496,train,608,spam,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,0.4388085918434946,ham,0.3861250996282343,ham,5-fold-oof,0.41246684573586445,0.5875331542641355,True,True,True,1.0,T1508,ham,0.2804740072715012,False,2,T1508|T0851|T4188|T3740|T0447,ham|ham|ham|ham|ham,0.2805|0.1823|0.1729|0.1644|0.1346,False,0.08753315426413555,0.0,0.8249336914717289
H1096,heldout,5469,spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,0.5094784922984288,spam,0.6656743400975397,spam,fit-all-train,0.5875764161979842,0.4124235838020158,False,False,False,0.0,,,0.0,False,0,T3103|T3202|H0044|T3285|T0329,spam|spam|spam|spam|spam,0.7873|0.1356|0.1074|0.1043|0.0995,False,0.08757641619798417,0.0,0.8248471676040317
T2307,train,2864,spam,Adult 18 Content Your video will be with you shortly,0.584075997308886,spam,0.591444489239445,spam,5-fold-oof,0.5877602432741655,0.41223975672583446,False,False,False,0.0,,,0.0,False,0,T1224|T3233|T3963|H0509|T3591,spam|spam|spam|spam|spam,0.2749|0.2380|0.2257|0.2146|0.2096,False,0.08776024327416554,0.0,0.8244795134516689
T3926,train,4907,spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers,0.2971659134430277,ham,0.37503933573067,ham,5-fold-oof,0.3361026245868488,0.6638973754131512,True,True,True,0.8145206211184682,T1544,ham,0.20115790611977158,False,2,T1544|H0095|T4110|T4455|T2431,ham|ham|ham|spam|ham,0.2012|0.1796|0.1591|0.1529|0.1317,False,0.1638973754131512,0.37095875776306353,0.820588752278923
T3420,train,4250,spam,"accordingly. I repeat, just text the word ok on your mobile phone and send",0.7273169662862541,spam,0.5828173217397704,spam,5-fold-oof,0.6550671440130122,0.34493285598698775,False,False,False,0.8368357990709655,T1544,ham,0.3680561213257052,True,1,T1544|H0133|T2798|T2235|T1310,ham|ham|ham|ham|spam,0.3681|0.2378|0.2324|0.2032|0.2030,False,0.15506714401301225,0.326328401858069,0.8203970727172031
T1345,train,1673,ham,Glad to see your reply.,0.370001033909731,ham,0.4409254349500195,ham,5-fold-oof,0.40546323442987525,0.40546323442987525,False,False,False,0.0,,,0.0,False,0,T3697|T0601|T0130|H0836|T0735,ham|ham|ham|ham|ham,0.4059|0.3654|0.2611|0.2547|0.2526,False,0.09453676557012475,0.0,0.8109264688597505
T3591,train,4474,spam,3. You have received your mobile content. Enjoy,0.7580911699870644,spam,0.7585036532129422,spam,5-fold-oof,0.7582974116000033,0.2417025883999967,False,False,False,0.591867870013665,T0547,ham,0.3307693400442857,False,0,T0547|T0141|T0712|H0294|T2036,ham|spam|spam|ham|ham,0.3308|0.3134|0.2956|0.2822|0.2702,False,0.2582974116000033,0.8162642599726699,0.8099108807890614
T1573,train,1964,spam,it to 80488. Your 500 free text messages are valid until 31 December 2005.,0.54490081008413,spam,0.7678672854789579,spam,5-fold-oof,0.6563840477815439,0.3436159522184561,False,False,False,0.14813621620361359,T2711,ham,0.19859490626719456,False,0,T1199|T1310|T0398|T2670|T2711,spam|spam|spam|spam|ham,0.3374|0.3203|0.2422|0.2422|0.1986,False,0.1563840477815439,0.2962724324072272,0.805740877399803
H1090,heldout,5430,spam,Santa Calling! Would your little ones like a call from Santa Xmas eve? Call 09058094583 to book your time.,0.6676158223195737,spam,0.6445753640047773,spam,fit-all-train,0.6560955931621755,0.34390440683782453,False,False,False,0.13969777630851057,T0602,ham,0.21155249774921114,False,0,T3844|T1902|T0602|H0988|T2737,spam|spam|ham|spam|spam,0.7041|0.2303|0.2116|0.1886|0.1798,False,0.15609559316217547,0.2793955526170211,0.7995670347224575
T2490,train,3093,spam,LORD OF THE RINGS:RETURN OF THE KING in store NOW!REPLY LOTR by 2 June 4 Chance 2 WIN LOTR soundtrack CDs StdTxtRate. Reply STOP to end txts,0.7735065689557481,spam,0.753741916907456,spam,5-fold-oof,0.763624242931602,0.23637575706839797,False,False,False,0.4078487349790486,T1187,ham,0.18676769541764282,False,0,T3542|T1187|T1584|T0692|T2894,spam|ham|spam|ham|spam,0.1879|0.1868|0.1583|0.1555|0.1507,False,0.263624242931602,0.8156974699580972,0.7990305021200348
T2420,train,3010,spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",0.7332572986155447,spam,0.7673668480505642,spam,5-fold-oof,0.7503120733330544,0.24968792666694561,False,False,False,0.3538507738355007,H0582,ham,0.13956175679125327,False,0,T3179|H0801|H0582|H0267|H1081,spam|spam|ham|ham|ham,0.3693|0.3364|0.1396|0.1241|0.1228,False,0.2503120733330544,0.7077015476710014,0.7824564724022918
H0939,heldout,4726,spam,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",0.583408527516975,spam,0.7248545540144399,spam,fit-all-train,0.6541315407657075,0.34586845923429255,False,False,False,0.11325274134348243,H0595,ham,0.16867315945820283,False,0,T3796|T1427|T1246|T1850|H0595,spam|spam|spam|spam|ham,0.4410|0.4410|0.2229|0.2158|0.1687,False,0.15413154076570745,0.2265054826869648,0.782339111543371
T3542,train,4411,spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with ""ADP""",0.8641533551325051,spam,0.6705081722851396,spam,5-fold-oof,0.7673307637088224,0.23266923629117764,False,False,False,0.6038307785758705,T2350,ham,0.256927239097982,False,0,T2350|T0815|T1213|T3058|T1632,ham|spam|spam|ham|ham,0.2569|0.2264|0.1987|0.1984|0.1926,False,0.26733076370882236,0.7923384428482589,0.7822738497216588
T1518,train,1894,spam,CALL 09090900040 & LISTEN TO EXTREME DIRTY LIVE CHAT GOING ON IN THE OFFICE RIGHT NOW TOTAL PRIVACY NO ONE KNOWS YOUR [sic] LISTENING 60P MIN 24/7MP 0870753331018+,0.3277733314192345,ham,0.4512128839280354,ham,5-fold-oof,0.38949310767363493,0.610506892326365,True,True,True,1.0,H0844,ham,0.1995198953703412,False,2,H0844|T1481|T1856|T4032|T3650,ham|ham|ham|ham|ham,0.1995|0.1869|0.1730|0.1698|0.1666,False,0.11050689232636507,0.0,0.7789862153472699
T0374,train,456,spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",0.7351994512335482,spam,0.7735701628527747,spam,5-fold-oof,0.7543848070431615,0.24561519295683854,False,False,False,0.3538507738355007,H0582,ham,0.13956175679125327,False,0,T3179|H0801|H0582|H0267|H1081,spam|spam|ham|ham|ham,0.3693|0.3364|0.1396|0.1241|0.1228,False,0.25438480704316146,0.7077015476710014,0.7743110049820776
T2466,train,3065,spam,"Hi babe its Jordan, how r u? Im home from abroad and lonely, text me back if u wanna chat xxSP visionsms.com Text stop to stopCost 150p 08712400603",0.7431865394207569,spam,0.8627457540852852,spam,5-fold-oof,0.802966146753021,0.19703385324697897,False,False,False,0.5266722343092722,T0063,ham,0.23993780974283418,False,0,H0927|T0063|H0949|H0475|T2183,spam|ham|ham|ham|spam,0.3898|0.2399|0.1964|0.1964|0.1789,False,0.302966146753021,0.9466555313814555,0.7727299190465402
T2172,train,2700,spam,FROM 88066 LOST £12 HELP,0.1655518019784774,ham,0.2086466758663372,ham,5-fold-oof,0.18709923892240732,0.8129007610775927,True,True,True,0.48141768032360926,T0929,ham,0.23113099091217038,False,2,T1811|T0929|T1367|T2614|T3498,spam|ham|ham|ham|ham,0.8677|0.2311|0.2073|0.1836|0.1836,False,0.3129007610775927,0.9628353606472185,0.759332622103702
T0404,train,496,ham,Are you free now?can i call now?,0.4412049854957967,ham,0.3149122662602603,ham,5-fold-oof,0.3780586258780285,0.3780586258780285,False,False,False,0.0,,,0.0,False,0,T1476|T4273|T2526|H0582|T1418,ham|ham|ham|ham|ham,0.4734|0.4466|0.4432|0.4151|0.3900,False,0.12194137412197148,0.0,0.756117251756057
T3390,train,4214,spam,Missed call alert. These numbers called but left no message. 07008009200,0.1720673682508431,ham,0.2842368985574319,ham,5-fold-oof,0.22815213340413748,0.7718478665958626,True,True,True,0.6294117748226936,T2698,ham,0.3582684473174895,True,3,T2698|T4305|T0971|T2363|T1590,ham|spam|ham|spam|ham,0.3583|0.2528|0.2300|0.2244|0.2222,False,0.2718478665958625,0.7411764503546128,0.7527748469501201
T2821,train,3497,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",0.8455507760033276,spam,0.699067084333676,spam,5-fold-oof,0.7723089301685018,0.22769106983149823,False,False,False,0.6328063289627703,T1142,ham,0.14162334375581953,False,0,T1142|T1542|T2365|T3546|H0165,ham|ham|spam|ham|spam,0.1416|0.1048|0.1042|0.1004|0.0971,False,0.2723089301685018,0.7343873420744593,0.7491370764927803
T1429,train,1781,spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'",0.7480443632850633,spam,0.786495921185994,spam,5-fold-oof,0.7672701422355286,0.23272985776447142,False,False,False,0.3538507738355007,H0582,ham,0.13956175679125327,False,0,T3179|H0801|H0582|H0267|H1081,spam|spam|ham|ham|ham,0.3693|0.3364|0.1396|0.1241|0.1228,False,0.2672701422355286,0.7077015476710014,0.7485403345973434
T1164,train,1450,spam,As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,0.5876162109812564,spam,0.7695707850990424,spam,5-fold-oof,0.6785934980401493,0.32140650195985065,False,False,False,0.11755891229194522,H0819,ham,0.29543074008184655,False,0,T1288|T0891|T3539|H0819|H1063,spam|spam|spam|ham|spam,0.8035|0.6557|0.5481|0.2954|0.2103,False,0.17859349804014935,0.2351178245838904,0.7368601337532574
T3895,train,4863,ham,Nokia phone is lovly..,0.2022884984406094,ham,0.144635107316699,ham,5-fold-oof,0.1734618028786542,0.1734618028786542,False,False,False,0.5127430661557782,H0611,spam,0.27547969973237585,False,0,T2798|H0611|H1036|T1729|T2411,ham|spam|spam|spam|ham,0.4947|0.2755|0.2543|0.2388|0.2357,False,0.3265381971213458,0.9745138676884435,0.7367291528326858
T3749,train,4674,spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",0.5956024661115679,spam,0.6816776437043506,spam,5-fold-oof,0.6386400549079592,0.36135994509204084,False,False,False,0.0,,,0.0,False,0,T2937|T0135|T0610|T3143|T0489,spam|spam|spam|spam|spam,0.9033|0.4210|0.3528|0.3497|0.3497,False,0.13864005490795916,0.0,0.7227198901840817
T3844,train,4799,spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com,0.7628857640342925,spam,0.8155657892286199,spam,5-fold-oof,0.7892257766314562,0.2107742233685438,False,False,False,0.3726475833674817,H0058,ham,0.17377709731827962,False,0,H1090|H0058|T0602|T1978|T0356,spam|ham|ham|ham|spam,0.7041|0.1738|0.1679|0.1670|0.1523,False,0.2892257766314562,0.7452951667349634,0.7196665134310729
T3229,train,4012,spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",0.8850145678354971,spam,0.696848894397028,spam,5-fold-oof,0.7909317311162626,0.20906826888373742,False,False,False,0.6328063289627703,T1142,ham,0.14162334375581953,False,0,T1142|T1542|T2365|T3546|H0165,ham|ham|spam|ham|spam,0.1416|0.1048|0.1042|0.1004|0.0971,False,0.2909317311162626,0.7343873420744593,0.7118914745972587
T2421,train,3011,spam,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q,0.5577399326932378,spam,0.7407316041617984,spam,5-fold-oof,0.6492357684275181,0.35076423157248193,False,False,False,0.0,,,0.0,False,0,T0304|T2328|H0268|H1010|H0469,spam|spam|spam|spam|spam,0.5031|0.4899|0.4675|0.4675|0.4378,False,0.14923576842751807,0.0,0.7015284631449639
H0015,heldout,96,spam,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",0.8528417988784397,spam,0.8098889156582462,spam,fit-all-train,0.8313653572683429,0.16863464273165707,False,False,False,0.4434213818608899,T2235,ham,0.2577352247841658,False,0,T2235|H0981|T3419|T2350|H0330,ham|spam|spam|ham|spam,0.2577|0.1877|0.1758|0.1484|0.1462,False,0.33136535726834293,0.8868427637217798,0.6920063909520261
